17.28, -17.7831
17.301, -17.9054
17.32, -18.0357
17.34, -18.0993
17.36, -18.0874
17.38, -17.9993
17.401, -17.7878
17.42, -17.6765
17.44, -17.5143
17.46, -17.3873
17.48, -17.3093
17.501, -17.2657
17.52, -17.2694
17.54, -17.2735
17.56, -17.2514
17.58, -17.1771
17.6, -17.0358
17.62, -16.8288
17.64, -16.5758
17.66, -16.3122
17.68, -16.0837
17.7, -15.9362
17.72, -15.9039
17.74, -15.9959
17.76, -16.1868
17.78, -16.4186
17.8, -16.6232
17.82, -16.7553
17.841, -16.8127
17.86, -16.825
17.88, -16.8429
17.9, -16.9068
17.92, -17.0292
17.94, -17.1824
17.961, -17.2934
17.98, -17.3605
18, -17.2915
18.02, -17.1237
18.04, -16.896
18.06, -16.6575
18.08, -16.4532
18.1, -16.313
18.12, -16.246
18.14, -16.2399
18.16, -16.2647
18.18, -16.281
18.201, -16.2393
18.22, -16.1528
18.24, -15.9623
18.26, -15.7012
18.28, -15.4054
18.3, -15.1263
18.32, -14.9198
18.34, -14.8311
18.36, -14.8793
18.38, -15.0467
18.4, -15.2814
18.42, -15.5179
18.441, -15.7077
18.46, -15.8165
18.48, -15.8689
18.5, -15.8868
18.52, -15.9067
18.54, -15.9654
18.56, -16.0883
18.58, -16.2748
18.6, -16.4871
18.62, -16.6609
18.64, -16.7367
18.66, -16.6883
18.68, -16.5307
18.7, -16.3072
18.72, -16.0714
18.74, -15.8707
18.761, -15.6953
18.78, -15.6523
18.8, -15.6417
18.82, -15.65
18.84, -15.6335
18.86, -15.5514
18.88, -15.3771
18.901, -15.0467
18.92, -14.7732
18.94, -14.4036
18.96, -14.0734
18.98, -13.8526
19, -13.7972
19.02, -13.9256
19.04, -14.1974
19.06, -14.5178
19.08, -14.785
19.101, -14.9508
19.12, -15.0124
19.141, -15.023
19.16, -15.0319
19.18, -15.0665
19.2, -15.1466
19.22, -15.2696
19.24, -15.4136
19.26, -15.5431
19.28, -15.6209
19.3, -15.622
19.32, -15.5422
19.34, -15.3991
19.36, -15.2251
19.38, -15.0571
19.401, -14.8821
19.42, -14.8341
19.44, -14.8114
19.46, -14.824
19.48, -14.8407
19.5, -14.8256
19.52, -14.7471
19.54, -14.5872
19.56, -14.3472
19.58, -14.0508
19.6, -13.741
19.62, -13.4743
19.64, -13.3092
19.66, -13.291
19.68, -13.4313
19.701, -13.687
19.72, -13.9594
19.74, -14.1777
19.76, -14.294
19.78, -14.3352
19.801, -14.3576
19.82, -14.4134
19.84, -14.528
19.86, -14.6942
19.88, -14.8729
19.901, -14.9901
19.92, -15.0818
19.941, -14.9943
19.96, -14.9468
19.98, -14.8004
20, -14.6536
20.02, -14.54
20.04, -14.4785
20.06, -14.4697
20.08, -14.4967
20.101, -14.5292
20.121, -14.5334
20.14, -14.4915
20.16, -14.3668
20.18, -14.168
20.2, -13.9149
20.22, -13.6448
20.24, -13.406
20.26, -13.247
20.28, -13.2042
20.3, -13.2891
20.321, -13.4625
20.34, -13.7198
20.36, -13.9738
20.38, -14.1844
20.401, -14.3354
20.42, -14.4267
20.44, -14.496
20.46, -14.5799
20.48, -14.7174
20.5, -14.9294
20.52, -15.1964
20.54, -15.4551
20.56, -15.6271
20.58, -15.6632
20.6, -15.563
20.62, -15.3661
20.64, -15.1303
20.66, -14.9117
20.68, -14.7509
20.7, -14.6655
20.72, -14.648
20.74, -14.6693
20.76, -14.6874
20.78, -14.6588
20.8, -14.5501
20.82, -14.3483
20.84, -14.0668
20.86, -13.7453
20.88, -13.4436
20.901, -13.1488
20.92, -13.1435
20.94, -13.2411
20.96, -13.4801
20.98, -13.7864
21, -14.0717
21.02, -14.2767
21.04, -14.3892
21.06, -14.4316
21.08, -14.4385
21.1, -14.4446
21.12, -14.4792
21.14, -14.5632
21.16, -14.7027
21.18, -14.8813
21.2, -15.0588
21.22, -15.1842
21.24, -15.2185
21.26, -15.1516
21.281, -14.9326
21.3, -14.8112
21.32, -14.6333
21.34, -14.5002
21.36, -14.4302
21.38, -14.4189
21.4, -14.4415
21.42, -14.4594
21.44, -14.4307
21.46, -14.3217
21.48, -14.1166
21.5, -13.8236
21.522, -13.2945
21.54, -13.1166
21.56, -12.8413
21.58, -12.7006
21.601, -12.6928
21.62, -12.919
21.64, -13.2261
21.66, -13.5299
21.68, -13.7487
21.701, -13.8688
21.72, -13.917
21.74, -13.9533
21.76, -14.0205
21.78, -14.1431
21.8, -14.3175
21.82, -14.5114
21.84, -14.6755
21.86, -14.7642
21.88, -14.7542
21.9, -14.6506
21.92, -14.4816
21.94, -14.2874
21.96, -14.1077
21.98, -13.9721
